id,name,author,difficulty_avg,gauge,gauge_divisor,gauge_pattern,max_yardage,notes,price,projects_count,queued_projects_count,rating_avg,sizes_available,yarn_weight
1085785,Wine Not,Alina Appasova,3.29,19.0,4.0,garter stitch,1200.0,"Falling leaves, cooler temperatures, and less daylight call for cozying up next to a warm fireplace, preferably with a deep-flavored full-bodied glass of wine, squishy yarn, and needles to start a new shawl. 

**Wine Not** shawl is only looking complicated, but actually, it is straight forward knitting. Only one color per row. Garter stitch and mosaic knitting that easy to memorize. Nothing that needs constant attention. 

The shawl is a parallelogram made out of triangles. You'll make one, then pick up stitches for the next one, and so on. A slip stitch edging is worked on all sides of each section, which makes the outer edge neat and stretchy. Mosaic rows can be worked from written instructions or charts.

Have a glass of wine, start a new shawl... It's Friday, Wine Not? 

--------------------

***Suggested yarn:***  [Miss Babs Yummy 3-ply][1] (335 yards/ 145 g) 

* Catherine - 1 skein
* Tuscan Sun - 1 skein
* Dark Cygnus  - 1 skein

Or sport or fingering weight yarn in 3 colors (1 skein each)

***Needles:*** US #6 / 4 mm;
 
***Notions:*** darning needle, 2 locking markers, spare needle(optional);

***Gauge (wet blocked and relaxed):*** 19 sts x 32 rows = 4” in garter stitch on US 6. The exact gauge is not important for this project. However, changes might result in a different yardage requirement.

***Size from tip to tip (wet blocked and relaxed):*** 87” x 14”

-------------------------------

Pattern instruction available in two formats: compact (6 pages, 12pt) and large print (18 pages, 20 pt) - instructions in larger print format ( this version is better for those who uses portable devices like tablets and e-readers; also for those knitters who have difficulties reading small font on paper)

use hashtag #winenotshawl on Instagram


  [1]: https://www.missbabs.com/collections/yummy-3-ply",8.0,54,217,4.36,"87"" X 14""",Sport
1310799,Fireside Shawl,Irina Lawrence,0.0,,4.0,,262.0,A cozy one-skein shawl in a traditional Faroese style!,6.0,5,3,5.0,one size,DK
1316344,Gales of November Cowl,Jamie Rex,0.0,5.0,2.0,As listed in the pattern. ,90.0,"I've named this cowl after the Gales of November. Each year as winter approaches, extreme winds kick up waves on Lake Superior, sending water churning hundreds of feet up the sides of the cliffs along the shore. It's a beautiful, tumultuous sight to see the waves rolling in over and over.  This cowl coordinates with my Gales of November Hat pattern. 

I wear this type of cowl 3 seasons out of the year in northeast Minnesota - for me, it stands up without sagging down to block the wind so my hands can be warm in my pockets.  I've written the pattern to be made in one size with a single 90-yard skein of super bulky yarn, but instructions for easily adapting it are included. If you find you like a cowl that lays a little looser, or one that stands a little taller you can easily adjust this pattern.

The cowl is knit in the round from the bottom up.",6.0,8,9,0.0,One size,Super Bulky
1324454,Love You Always Wrap,Rachel Fuller,0.0,18.0,4.0,"""Love You Always"" stitch pattern",880.0,"Life has its mountains and valleys--its ups and downs. Through it all, the love and support of family (biological or chosen) keeps us strong. The Love You Always wrap is a gift of love and a long-distance hug. It’s a reminder that – no matter what life throws at us – we have love, and that love isn’t going anywhere.

A textured wrap with clean, geometric lines, this pattern will look best knit in a solid or tonal yarn. Due to its simple texture, this pattern is easily customizable. Make the wrap longer or shorter by adding or omitting rows in groups of 14. Make the wrap wider or narrower by adding or omitting stitches in groups of 26. To ensure the recipient falls in love with this wrap, use a soft, washable yarn with great “squish.”

This pattern has been tech edited and test knit.
",6.0,8,15,0.0,Length: 71 in. (180.3 cm) | Depth: 20 in. (50.8 cm) ,Worsted
1341808,Chakra Kerchief,Chris Wass,0.0,10.0,4.0,garter,76.0,"This straightforward kerchief pattern is written specifically for 1 hank of Mango Moon’s Chakra yarn. The yarn is rated at DK, but the pattern may be adapted for other medium or mixed weight novelty or handspun yarns. I had about a yard left over from this project.

Gauge: 10 sts = 4"" wide on Size US11/8mm needles",,6,15,0.0,One Size,DK
1341944,Four Two scarf,Takako Takiguchi,0.0,23.0,4.0,linen stitch,575.0,"**Four Two scarf** is a scarf with garter and linen stitch. Pick 2 colors and enjoy the combination of mixed colors. This pattern is worked flat.
We work Four rows and Two rows by changing colors. You can use any weight and materials for this project.

**SIZE**
**Sample A (Green and Beige)** 
Width: 23 cm (9 in)
Length: 228 cm (90 in)

**Sample B (Grey and Pink)** 
Width: 26 cm (10 in) 
Length: 184 cm (72 in)

**MATERIALS**
You can use two yarns of any weight, and choose needles in a size to yield a similar stitch gauge in garter and linen stitch and a pleasing fabric. The following two projects may give an orientation.

**A**. The first scarf was knit from the same yarn in two different colours, starting with two full balls in each colour.
4 balls of Garnstudio Drops Baby Merino (175 m/50 g) 
1.5 balls of C1: Color #47 North Sea
1.5 balls of C2: Color #23 Light Beige
About 263 m ( 287 y) each

Needle size 3 mm (2 1⁄2 US needle) 
Gauge:
23 sts 25 rows = garter st. in 10 cm (4 in) 
23 sts 30 rows = linen st. in 10 cm (4 in)

**B**. The second scarf was made from leftover yarns in different weights and starting amounts.

C1: 1 skein of DK PURE by Biscotte Yarns 
(238 meters / 115 grams )
Color Bouclier
About 214 m (234 y)
C2: 1 skein of La Douce MCN by Biscotte Yarns 
(346 meters / 115 grams) 
Color Fraise Used
About 215 m (235 y)

Needle size 3 mm (2 1⁄2 US needle) 
Gauge:
19.6 sts 24 rows = garter st. in 10 cm (4 in) 
20 sts 30 rows = linen st. in 10 cm (4 in)

NOTIONS Tapestry needle

This pattern is tested by
**[Darite](/people/Darite)
[sophie7toes](/people/sophie7toes)
[Nitya22](/people/Nitya22) 
Please check their beautiful works!!**",4.0,6,9,0.0,Width: 23 cm (9 in) Length: 228 cm (90 in),Sport
1361328,Sea Fan Scarf,Veronica Ory,0.0,28.0,4.0,Blocked brioche pattern ,800.0,"This two-color brioche scarf uses a careful arrangement of increases and decreases on just one pattern row to make a bold organic design. A picot cast-on and bind-off give the scalloped ends a little extra flair.

**Yarn**
Miss Babs Yet 
65% Merino wool, 35% Tussah silk; 
400 yd/2.2 oz (365 m/62 g) skeins1 skein in each of two colors, shown in Mix Tape 2.0 (light color) and Eternity (dark color).
Second sample shown in Eastern Bluebird (light color) and McHale’s (dark color).
Or approximately 400 yards/365 meters of heavy lace weight/
light fingering weight yarn in each of two colors.

**Finished Measurements**
Width: 9”/22.5 cm
Length: 72”/180 cm, adjustable

**Needles**
US 3 [3.25 mm] circular needle, 24”/60 cm long, or size to obtain gauge
Note: Circular needle is required as you slip the stitches to work from the other end of rows as instructed.

**Gauge**
Blocked: 28 stitches and 26 brioche rows = 4”/10 cm in brioche pattern.
Gauge is not crucial for this project but will affect yardage 
and finished size if different from above.

This pattern has been professionally tech edited and test knit. 


",7.0,8,23,0.0,"Width: 9”/22.5 cm, Length: 72”/180 cm, adjustable",Lace
7316653,The Perfect Night Scarf,Over the Next Row Knits,2.33,6.0,1.0,"Slip Stitch Pattern, listed as ""Body"" in pattern",275.0,"This TS inspired pattern will set you up for your perfect night, or be a classic accessory to your daily wardrobe. With some fun TS inspired elements, like a 22st width and a body knit for 89 inches, it's meant to be a quick, repetitive knit with a beautiful finished product. Note: listening to Red is not required for optimal finished object :slightly_smiling_face: 

Some testers used DK with mohair and hit gauge, one reported going to a US size 3 (3.25mm). 

Thank you so much for your interest in this pattern! Please share any questions and progress. Tag #theperfectnightscarf and #overthenextrowknits on Instagram. 

Happy making! 
Kate",3.0,4,1,5.0,One Size,Worsted
7337517,Monsoon's Blossom,Jennifer M Edwards,0.0,20.0,4.0,stockinette,723.0,"In  Arizona, when a season of rain hits, locals tend to call it a ""monsoon season""  (accurate or not). Just as that rain clears out,  all the weeds...I mean FLOWERS arrive. Truly, hidden amongst all the weeds fighting for dominance over our rocked front yards are some actual flowers that are intended to be there, and even some that are not.  This asymmetrical triangle shawl has the flowing waters of the monsoon worked throughout in a beautiful wavy lace pattern and ends with a panel of blooming lace flowers (weeds not included). 

FINISHED MEASUREMENTS - if no adjustments are made
46.5"" long X 38"" wide (118cm long x 96.5cm wide) - at the longest points from the flower panel to the bottom curve and at the widest point across the flower panel

MATERIALS

Yarn: Coastal by Sincere Sheep ( 50% Shaniko wool/ 25% Mulberry silk/ 25% Belgian linen - 2.0oz/56g, 205yds/224m) in 4 colors. I have provided for 8% overage compared to the gauge
provided. When in doubt, purchase an extra skein. As used in the sample, they are as follows:

A: Suerte - 178 yards (1 skein, used as beginning color of shawl.)

B: Bud Break - 200 yards (Each skein is 205 yards of the Costal by Sincere Sheep, if you are at all worried about getting gauge, get 2 skeins. Used as middle color in main part of shawl.)

C: Bare - 210 yards (Almost the entire skein was used, if you are at all worried about getting gauge, get 2 skeins. Used as last color in main part of shawl.)

D: May Day - 135 yards (1 skein, used for Flower Panel only.)

Total Yards = 723 yards

Needles: US 6 (4mm) needles - The designer used 32"" (81cm) circular needles.

Stitch Markers: At least 1. Three (3), if you wish to mark the borders of the Flower Panel or the I-cord edges. If you find it helpful to use markers to indicate repeats within a lace pattern, you may
wish to have 15 markers set aside for this as well.

Tapestry Needle: To weave in ends

Row Counter: You may find it helpful to have 2, 1 to keep track of the Row and 1 to keep track of the Panel (or section) you are on.

GAUGE
20 sts and 28 rows in stockinette on US size 6 (4mm) over 4"" (10cm) each after blocking.

Facebook: [Mixed Tape Fiber Arts][1] | 
Instagram: [Mixed.Tape.Fiber.Arts][2] |
Ravlery: MixedTapeFiberArt
YouTube: [Some Playlists of Mixed Tape Fiber Arts Favs and  #1 US Favs by Decade][3]
 
[Mixed Tape Fiber Arts is the place where Yarn, Music, and Nostalgia collide.][4]


  [1]: https://www.facebook.com/mixedtapefiberarts
  [2]: https://www.instagram.com/mixed.tape.fiber.arts/
  [3]: https://www.youtube.com/channel/UC31lSvzfUEXMvft5Qk6mhSA
  [4]: https://www.mixedtapefiberarts.com/",8.0,6,0,0.0,One Size,Sport
13176,Feather and Fan scarf,Joy Jannotti,1.84,5.0,1.0,pattern stitch,,"An easy, yet pretty pattern, Feather & Fan has withstood the test of time!

This pattern should more correctly be called ""Old Shale"". For reference, see this interesting blog post by Elizabeth Lovick in ""Northern Lace: Fibre life in Orkney"" [Feather and Fan versus Old Shale][1]. 


  [1]: http://northernlace.wordpress.com/2010/03/12/feather-and-fan-versus-old-shale/",,180,167,4.67,,Unavailable
125242,Peaks and Valleys Scarf,Janet D. Russell,2.21,5.0,1.0,stockinette,400.0,,,218,265,4.26,one size,Sport
142525,Mistake Rib Scarf,Wendy Ellis,1.42,3.0,1.0,mistake rib,,"One skein scarf knits up fast--a bouncy, snuggly short scarf.  Use two skeins for a longer scarf.  ",,180,80,4.56,one size,Bulky
156663,Glenn's Scarf,Kat Archer,1.92,28.0,4.0,stockinette,1000.0,"-------------------------------------------------------------------
-------------------------------------------------------------------

For warmer climates or warmer seasons, everyone loves wearing a light-weight scarf. But it’s difficult to find a pattern that isn’t too feminine or dainty. This addicting pattern utilizes knit and purl stitches to create a geometric motif which anyone can wear. The stitch texture adds interest and depth to the fabric and also looks great on both sides.

How much more versatile can a scarf be? Reversible. Light-weight. Unisex.

Instructions are charted and written, making this a good project for beginners learning to follow a stitch pattern or pros looking for an easy-to-memorize chart.

-------------------------------------------------------------------
-------------------------------------------------------------------

**Yarn**
700yds / 640m fingering weight yarn OR 1000yds / 914m lace weight yarn

Fingering weight version (light gray) shown in Knitted Wit *Single Fingering* (100% Merino, 475yds / 434m, 4.06oz / 115g) in Silver Lining.

Lace weight version (dark gray) shown in Belisa Cashmere *Fine Australian Cashmere* (100% cashmere, 1000yds / 914m, 3.53oz / 100g) in Charcoal Gray.

**Needles and Notions**
*Adjust needle size as needed to obtain gauge.*
US 2 / 2.75mm for fingering weight yarn OR US 4 / 3.5mm for lace weight yarn

Tapestry needle

**Gauge**
28 sts = 4” / 10cm in stockinette stitch after blocking

**Finished Dimensions**
Length: 65” / 165cm
Width: 8” / 20.5cm

**Note**
Garter stitch naturally has a looser gauge than ribbing and seed stitch. Therefore while you are knitting, the garter stitch sections of the scarf will be slightly wider than the non-garter stitch sections. With lace weight or fingering weight yarn, this variance easily blocks out, giving the final scarf an even edge.

However, with heavier yarns this may not be the case. If you are concerned with how your yarn will behave, work up and block a swatch. If the scarf edges do not even out and this bothers you, simply switch to a smaller needle when working the garter stitch sections. This will give you a tighter gauge which is more consistent with the rest of the scarf and therefore will straighten up the edges.",6.0,70,208,4.38,"approximately 8"" x 65"" blocked",Fingering
